date,store_name,store_id,unique_visits,total_signals,addidas,apple,bmw,employed,female,high_income,honda,h_&_m,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
2021-01-06,McDonald's,place_32,3,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-06,McDonald's,place_33,5,35,1,1,2,1,1,1,2,1,1,2,1,2,2,2,1,1
2021-01-06,McDonald's,place_34,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,McDonald's,place_4,3,84,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,McDonald's,place_5,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,McDonald's,place_6,4,13,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1
2021-01-06,McDonald's,place_8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Mercedes,place_232,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Mercedes,place_234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Renault,place_237,3,11,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Renault,place_238,3,10,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1
2021-01-06,Renault,place_241,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Renault,place_243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Renault,place_244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_138,7,38,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1
2021-01-06,Rewe,place_139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_140,6,6,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1
2021-01-06,Rewe,place_141,4,4,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1
2021-01-06,Rewe,place_143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_144,3,6,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-06,Rewe,place_145,5,24,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1
2021-01-06,Rewe,place_146,4,7,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-06,Rewe,place_148,15,68,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1
2021-01-06,Rewe,place_149,4,7,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1
2021-01-06,Rewe,place_150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_151,3,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-06,Rewe,place_152,3,3,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1
2021-01-06,Rewe,place_153,3,4,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1
2021-01-06,Rewe,place_154,6,79,1,2,1,1,1,2,1,1,1,2,1,2,2,1,2,1
2021-01-06,Rewe,place_155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_156,5,17,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1
2021-01-06,Rewe,place_157,7,10,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1
2021-01-06,Rewe,place_158,6,11,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2
2021-01-06,Rewe,place_159,8,60,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1
2021-01-06,Rewe,place_160,7,20,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2
2021-01-06,Rewe,place_161,4,4,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-06,Rewe,place_162,6,13,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1
2021-01-06,Rewe,place_163,4,6,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1
2021-01-06,Rewe,place_164,4,8,1,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1
2021-01-06,Rewe,place_165,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_167,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_169,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2021-01-06,Rewe,place_171,10,32,2,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1
2021-01-06,Rewe,place_172,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-06,Rewe,place_173,3,4,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
2021-01-06,Rewe,place_175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_176,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2021-01-06,Rewe,place_177,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_178,3,43,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1
2021-01-06,Rewe,place_179,7,31,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,2
2021-01-06,Rewe,place_180,3,7,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1
2021-01-06,Rewe,place_182,6,11,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1
2021-01-06,Rewe,place_183,6,24,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1
2021-01-06,Rewe,place_187,7,13,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1
2021-01-06,Rewe,place_189,9,28,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1
2021-01-06,Rewe,place_190,6,9,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1
2021-01-06,Rewe,place_191,7,33,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2
2021-01-06,Rewe,place_192,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Rewe,place_193,7,76,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2
2021-01-06,Rewe,place_194,4,11,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1
2021-01-06,Rewe,place_195,5,14,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2021-01-06,Rewe,place_196,9,13,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1
2021-01-06,Rewe,place_198,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1
2021-01-06,Rewe,place_199,8,29,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2
2021-01-06,Rewe,place_200,4,10,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1
2021-01-06,Rewe,place_203,11,33,2,1,2,1,1,2,2,1,1,2,1,2,2,1,2,1
2021-01-06,Rewe,place_204,5,8,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1
2021-01-06,Rewe,place_205,10,27,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1
2021-01-06,Rewe,place_207,4,13,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1
2021-01-06,Rewe,place_209,9,21,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2
2021-01-06,Rewe,place_210,3,22,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1
2021-01-06,Rewe,place_211,7,15,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1
2021-01-06,Rewe,place_212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_101,3,4,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1
2021-01-07,Aldi,place_102,4,4,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2
2021-01-07,Aldi,place_103,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_105,2,4,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1
2021-01-07,Aldi,place_106,4,7,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-07,Aldi,place_107,3,34,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2
2021-01-07,Aldi,place_108,7,17,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-07,Aldi,place_109,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_111,6,17,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-07,Aldi,place_113,4,11,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-07,Aldi,place_114,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_116,2,3,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1
2021-01-07,Aldi,place_118,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2
2021-01-07,Aldi,place_121,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-07,Aldi,place_123,8,12,1,2,1,1,2,2,2,1,1,1,2,2,2,1,2,1
2021-01-07,Aldi,place_124,2,3,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1
2021-01-07,Aldi,place_128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_129,2,3,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1
2021-01-07,Aldi,place_130,3,5,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
2021-01-07,Aldi,place_131,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_135,12,68,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2
2021-01-07,Aldi,place_136,3,28,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-07,Aldi,place_55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_58,3,20,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1
2021-01-07,Aldi,place_59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_61,6,31,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1
2021-01-07,Aldi,place_62,6,16,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1
2021-01-07,Aldi,place_64,2,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_65,3,9,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-07,Aldi,place_66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_67,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2021-01-07,Aldi,place_68,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_69,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_71,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_72,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1
2021-01-07,Aldi,place_73,3,5,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1
2021-01-07,Aldi,place_74,3,8,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1
2021-01-07,Aldi,place_77,2,11,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1
2021-01-07,Aldi,place_78,2,15,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1
2021-01-07,Aldi,place_79,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_81,5,9,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1
2021-01-07,Aldi,place_82,5,48,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2
2021-01-07,Aldi,place_83,8,15,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1
2021-01-07,Aldi,place_84,3,6,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1
2021-01-07,Aldi,place_85,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2021-01-07,Aldi,place_86,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_88,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_89,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_90,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1
2021-01-07,Aldi,place_91,3,6,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-07,Aldi,place_92,3,4,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1
2021-01-07,Aldi,place_93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_95,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2021-01-07,Aldi,place_96,2,6,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-07,Aldi,place_97,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Aldi,place_98,6,7,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1
2021-01-07,Aldi,place_99,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Burger King,place_35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Burger King,place_38,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2021-01-07,Burger King,place_43,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Burger King,place_45,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1
2021-01-07,Burger King,place_48,4,5,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-07,Burger King,place_50,2,23,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Kaufland,place_213,12,98,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2
2021-01-07,Kaufland,place_214,41,178,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1
2021-01-07,Kaufland,place_215,40,139,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2021-01-07,Kaufland,place_216,14,70,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1
2021-01-07,Kaufland,place_217,12,53,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2
2021-01-07,Kaufland,place_218,13,36,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1
2021-01-07,Kaufland,place_219,10,84,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2
2021-01-07,Kaufland,place_220,15,82,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2
2021-01-07,Kaufland,place_221,15,39,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1
2021-01-07,Kaufland,place_223,18,69,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1
2021-01-07,Kaufland,place_224,21,72,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2
2021-01-07,Kaufland,place_225,16,123,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1
2021-01-07,Kaufland,place_226,22,79,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1
2021-01-07,Kaufland,place_227,14,110,1,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2
2021-01-07,Lexus,place_245,7,71,2,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1
2021-01-07,McDonald's,place_1,4,7,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1
2021-01-07,McDonald's,place_10,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_13,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
2021-01-07,McDonald's,place_14,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1
2021-01-07,McDonald's,place_15,2,4,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1
2021-01-07,McDonald's,place_17,4,8,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,2
2021-01-07,McDonald's,place_18,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_20,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_26,9,13,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2
2021-01-07,McDonald's,place_28,8,9,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1
2021-01-07,McDonald's,place_29,10,25,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2
2021-01-07,McDonald's,place_3,5,7,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1
2021-01-07,McDonald's,place_32,3,15,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1
2021-01-07,McDonald's,place_33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_4,6,57,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1
2021-01-07,McDonald's,place_5,3,27,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-07,McDonald's,place_6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,McDonald's,place_8,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Mercedes,place_228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Mercedes,place_233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Mercedes,place_234,2,4,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2
2021-01-07,Renault,place_237,2,16,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Renault,place_238,4,15,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1
2021-01-07,Renault,place_241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_138,8,82,2,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1
2021-01-07,Rewe,place_139,3,11,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1
2021-01-07,Rewe,place_140,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_141,7,16,2,1,2,2,1,2,2,1,1,2,1,2,2,1,2,1
2021-01-07,Rewe,place_143,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_144,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_145,10,23,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1
2021-01-07,Rewe,place_146,7,11,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1
2021-01-07,Rewe,place_148,10,17,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1
2021-01-07,Rewe,place_149,2,7,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-07,Rewe,place_150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_151,3,8,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1
2021-01-07,Rewe,place_152,3,8,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1
2021-01-07,Rewe,place_153,9,35,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1
2021-01-07,Rewe,place_154,4,32,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1
2021-01-07,Rewe,place_156,1,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_157,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_159,9,76,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1
2021-01-07,Rewe,place_160,6,49,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1
2021-01-07,Rewe,place_161,3,3,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2
2021-01-07,Rewe,place_162,4,23,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
2021-01-07,Rewe,place_163,4,6,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1
2021-01-07,Rewe,place_164,3,5,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1
2021-01-07,Rewe,place_165,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_169,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_170,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2021-01-07,Rewe,place_171,5,8,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2
2021-01-07,Rewe,place_172,5,7,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-07,Rewe,place_173,5,8,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1
2021-01-07,Rewe,place_175,3,8,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1
2021-01-07,Rewe,place_176,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-07,Rewe,place_178,4,5,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1
2021-01-07,Rewe,place_179,9,33,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2
2021-01-07,Rewe,place_180,3,23,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1
2021-01-07,Rewe,place_182,4,6,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1
2021-01-07,Rewe,place_183,8,16,1,2,1,1,1,2,2,1,1,2,1,1,2,1,2,1
2021-01-07,Rewe,place_187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_189,6,19,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2
2021-01-07,Rewe,place_190,7,22,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_191,11,44,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1
2021-01-07,Rewe,place_192,3,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2021-01-07,Rewe,place_193,8,49,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2
2021-01-07,Rewe,place_194,5,8,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-07,Rewe,place_195,4,14,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1
2021-01-07,Rewe,place_196,4,5,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2
2021-01-07,Rewe,place_198,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1
2021-01-07,Rewe,place_199,5,17,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2
2021-01-07,Rewe,place_200,5,17,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-07,Rewe,place_201,3,5,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1
2021-01-07,Rewe,place_203,9,42,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1
2021-01-07,Rewe,place_204,4,7,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1
2021-01-07,Rewe,place_205,6,26,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1
2021-01-07,Rewe,place_207,7,24,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1
2021-01-07,Rewe,place_209,9,39,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1
2021-01-07,Rewe,place_210,5,22,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1
2021-01-07,Rewe,place_211,9,18,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1
2021-01-07,Rewe,place_212,4,6,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1
2021-01-07,Subway,place_53,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_102,3,11,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2021-01-08,Aldi,place_106,4,8,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1
2021-01-08,Aldi,place_107,2,17,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2021-01-08,Aldi,place_108,6,21,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-08,Aldi,place_109,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_111,3,6,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-08,Aldi,place_113,2,4,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1
2021-01-08,Aldi,place_114,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_116,13,27,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2
2021-01-08,Aldi,place_117,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1
2021-01-08,Aldi,place_118,2,3,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1
2021-01-08,Aldi,place_119,5,10,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-08,Aldi,place_120,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_121,5,11,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1
2021-01-08,Aldi,place_123,7,13,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,1
2021-01-08,Aldi,place_124,3,11,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1
2021-01-08,Aldi,place_125,2,65,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-08,Aldi,place_126,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_127,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-08,Aldi,place_130,4,33,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1
