date,store_name,store_id,device_id,gps_location,addidas,apple,bmw,employed,female,high_income,honda,h_&_m,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
2021-01-18,Rewe,place_154,70868,POINT (13.584582 52.4251529),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_225,16847,POINT (13.3673764 52.4619421),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_159,28596,POINT (13.3652412 52.5719701),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_216,139829,POINT (13.3773546 52.4676525),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Aldi,place_89,17276,POINT (13.356811 52.537651),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_214,19229,POINT (13.4455757 52.5640021),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Aldi,place_129,126073,POINT (13.46014 52.50598000000001),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-18,Kaufland,place_216,15015,POINT (13.3773819 52.4676561),0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
2021-01-18,Rewe,place_138,30779,POINT (13.5448817 52.6770993),0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Rewe,place_165,15157,POINT (13.16609 52.55145),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_138,22632,POINT (13.5446562 52.67726210000001),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_226,79842,POINT (13.456561 52.5336988),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_211,86104,POINT (13.59437 52.52955),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021-01-18,Renault,place_238,78319,POINT (13.368405 52.485392),0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2021-01-18,Rewe,place_156,26340,POINT (13.377269 52.483687),0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2021-01-18,Aldi,place_118,29765,POINT (13.60563 52.4872),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Kaufland,place_217,15173,POINT (13.372948 52.558961),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-18,Kaufland,place_216,107970,POINT (13.3774754 52.4677178),0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2021-01-18,Aldi,place_99,24752,POINT (13.4220756 52.41900560000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_214,27492,POINT (13.4447842 52.5641942),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Aldi,place_132,55548,POINT (13.3396494 52.60518670000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_158,55059,POINT (13.55996 52.48669399999999),0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2021-01-18,Rewe,place_211,24814,POINT (13.5942886 52.529376),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Kaufland,place_216,139829,POINT (13.3773227 52.46765429999999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Aldi,place_62,15886,POINT (13.51958 52.5753),0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
2021-01-18,Aldi,place_89,17276,POINT (13.356705 52.537618),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-18,Rewe,place_207,18366,POINT (13.44771 52.50609),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Aldi,place_96,17618,POINT (13.441189 52.408785),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Aldi,place_135,30846,POINT (13.57817 52.5666),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,McDonald's,place_4,156211,POINT (13.3636638 52.5605446),0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2021-01-18,Aldi,place_108,38033,POINT (13.434627 52.35831500000001),1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_176,44033,POINT (13.261543 52.48742579999999),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_200,49145,POINT (13.2805919 52.3965494),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Aldi,place_97,43644,POINT (13.5265987 52.4239827),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Aldi,place_130,35561,POINT (13.328183 52.570663),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_226,43709,POINT (13.45692 52.53363),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Rewe,place_159,89960,POINT (13.365292 52.571911),0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2021-01-18,Renault,place_238,44659,POINT (13.3684866 52.48532660000001),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Rewe,place_193,45395,POINT (13.4061106 52.3532634),0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2021-01-18,Aldi,place_109,47558,POINT (13.4307335 52.492415),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_225,41164,POINT (13.36759 52.46233),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Rewe,place_157,33606,POINT (13.4326229 52.55066479999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,McDonald's,place_31,42195,POINT (13.4349537 52.5094921),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Aldi,place_102,41476,POINT (13.2913807 52.3910554),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Aldi,place_69,37572,POINT (13.4219844 52.4654968),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_210,61577,POINT (13.2240146 52.413029),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_227,40899,POINT (13.214394 52.5291698),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Kaufland,place_224,82990,POINT (13.1855938 52.520996),0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2021-01-18,Rewe,place_210,61577,POINT (13.2240667 52.413017),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Aldi,place_97,43644,POINT (13.5266982 52.4239489),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-18,Kaufland,place_224,163252,POINT (13.18649 52.52161),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-18,Rewe,place_148,46137,POINT (13.52163 52.49815),0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2021-01-18,Aldi,place_123,38591,POINT (13.2483028 52.540973),0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
2021-01-18,McDonald's,place_8,81131,POINT (13.4331 52.35852),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_167,44512,POINT (13.31125 52.46836999999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_148,46137,POINT (13.52148 52.49821),0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_218,42991,POINT (13.240579 52.39618400000001),0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
2021-01-18,Rewe,place_153,43298,POINT (13.490718 52.543725),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_217,33821,POINT (13.3733529 52.5590995),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_176,44033,POINT (13.2615624 52.4874769),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_210,61577,POINT (13.2240533 52.4130854),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,McDonald's,place_28,33506,POINT (13.386371 52.52035400000001),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-18,Rewe,place_200,49145,POINT (13.2806479 52.396587),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Rewe,place_203,41255,POINT (13.49335 52.41291),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-18,McDonald's,place_4,156211,POINT (13.3637298 52.5605664),0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2021-01-18,McDonald's,place_8,81131,POINT (13.4331 52.35853),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_224,48287,POINT (13.18619 52.52136),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Renault,place_237,43493,POINT (13.395566 52.46568900000001),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_161,59915,POINT (13.5087 52.45078),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Rewe,place_211,49047,POINT (13.594018 52.5295997),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Kaufland,place_224,46153,POINT (13.1854131 52.52116070000001),1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-18,Rewe,place_200,49145,POINT (13.2806666 52.3965199),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Rewe,place_200,49145,POINT (13.2805963 52.3965625),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Rewe,place_158,34230,POINT (13.5597196 52.4866578),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2021-01-18,Kaufland,place_214,40033,POINT (13.444699 52.56363760000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
2021-01-18,Kaufland,place_223,42298,POINT (13.5056 52.54838),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2021-01-18,Rewe,place_161,59915,POINT (13.50849 52.45072),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Rewe,place_193,53250,POINT (13.4062262 52.3533108),0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2021-01-19,Rewe,place_171,148379,POINT (13.470514 52.528726),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Kaufland,place_214,50834,POINT (13.4445984 52.564111),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-19,Rewe,place_192,1169,POINT (13.45925 52.505848),0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2021-01-19,Kaufland,place_225,8748,POINT (13.3677665 52.46135210000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_216,10236,POINT (13.3772546 52.46834870000001),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Rewe,place_209,52891,POINT (13.4404869 52.3947897),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Aldi,place_136,11492,POINT (13.3272758 52.4584091),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,McDonald's,place_22,67766,POINT (13.5988612 52.59558440000001),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_216,10236,POINT (13.3772546 52.46834870000001),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Rewe,place_203,13360,POINT (13.4932105 52.41297270000001),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-19,Kaufland,place_216,10236,POINT (13.3772546 52.46834870000001),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Aldi,place_136,11492,POINT (13.3272647 52.45847190000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_205,1926,POINT (13.61434 52.51189),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_214,2661,POINT (13.44496 52.56399999999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,McDonald's,place_31,2479,POINT (13.4351633 52.509375),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-19,Lexus,place_245,15520,POINT (13.5213898 52.5268171),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Rewe,place_205,12633,POINT (13.61425 52.51191),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Lexus,place_245,15520,POINT (13.5217646 52.52646609999999),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Lexus,place_245,15520,POINT (13.5213454 52.5268196),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Kaufland,place_216,10236,POINT (13.3772546 52.46834870000001),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Kaufland,place_223,160533,POINT (13.50499 52.5481065),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-19,Kaufland,place_214,8706,POINT (13.4455157 52.5642616),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_177,12433,POINT (13.4120707 52.3616229),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-18,Kaufland,place_218,129890,POINT (13.240598 52.396156),0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021-01-19,Kaufland,place_215,51123,POINT (13.21876 52.53807610000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_148,7558,POINT (13.5212276 52.4984119),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_141,10342,POINT (13.243902 52.614944),1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_223,15017,POINT (13.5049991 52.5481606),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_178,160950,POINT (13.2628412 52.3870031),0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2021-01-19,Rewe,place_178,160950,POINT (13.262888 52.3868085),0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2021-01-18,Kaufland,place_218,129890,POINT (13.240591 52.396164),0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021-01-19,Rewe,place_171,148379,POINT (13.470553 52.52876),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Kaufland,place_214,50834,POINT (13.4453343 52.5640813),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-19,Kaufland,place_214,14115,POINT (13.4453961 52.5641726),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-18,Rewe,place_190,49970,POINT (13.5153071 52.6409225),0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2021-01-19,Rewe,place_209,52891,POINT (13.4405699 52.3948768),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Lexus,place_245,15520,POINT (13.5204991 52.5263951),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Rewe,place_191,65031,POINT (13.52868 52.62951999999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_223,160533,POINT (13.5053778 52.5481688),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-19,McDonald's,place_22,67766,POINT (13.5991043 52.5956734),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_193,53250,POINT (13.4063503 52.3534348),0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2021-01-18,Kaufland,place_219,50195,POINT (13.33545 52.60367),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Burger King,place_38,104616,POINT (13.310382 52.547373),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-19,Rewe,place_161,2272,POINT (13.50854 52.45079000000001),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_138,8433,POINT (13.544664 52.676946),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_214,643,POINT (13.445143 52.56405899999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_209,44720,POINT (13.441017 52.394672),0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2021-01-02,Aldi,place_119,48160,POINT (13.4126762 52.4014499),0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2021-01-02,Kaufland,place_220,46036,POINT (13.31285 52.42314),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-02,Rewe,place_153,48666,POINT (13.4907677 52.5437507),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-03,Burger King,place_40,66342,POINT (13.593892 52.548901),0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-02,Kaufland,place_216,45205,POINT (13.3770908 52.4680177),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Kaufland,place_214,48987,POINT (13.4444674 52.5637582),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_205,47470,POINT (13.6138981 52.51185160000001),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_200,49145,POINT (13.2806144 52.3965812),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_210,41379,POINT (13.224158 52.413129),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_198,49393,POINT (13.369332 52.5242813),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_146,41996,POINT (13.57833 52.55022),0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_223,40191,POINT (13.505 52.54814),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-02,Rewe,place_178,49145,POINT (13.2629208 52.3870949),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Kaufland,place_224,47055,POINT (13.185391 52.520998),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Kaufland,place_223,43450,POINT (13.50499 52.54838),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_204,45373,POINT (13.291409 52.58312900000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_226,61801,POINT (13.45706 52.53372),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_225,49567,POINT (13.3674742 52.46214770000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_178,49145,POINT (13.2630026 52.38718770000001),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_138,42453,POINT (13.5443416 52.676927),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-02,Rewe,place_148,44866,POINT (13.521638 52.498178),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_219,44494,POINT (13.33507 52.60342320000001),0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2021-01-02,Kaufland,place_225,49567,POINT (13.367403 52.46216170000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_189,48666,POINT (13.4812046 52.5272974),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-02,Rewe,place_180,62333,POINT (13.27158 52.4008),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-02,Rewe,place_148,44866,POINT (13.521662 52.498177),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_226,61801,POINT (13.45643 52.53381),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_221,46393,POINT (13.447671 52.43675),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-02,Kaufland,place_224,63820,POINT (13.1864599 52.5216353),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_198,49393,POINT (13.3695788 52.52412679999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_217,61755,POINT (13.373035 52.559036),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Kaufland,place_225,162068,POINT (13.3675 52.46177),0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2021-01-19,Kaufland,place_216,22174,POINT (13.37694 52.46799),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-19,Rewe,place_140,24758,POINT (13.4503556 52.508934),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_227,18326,POINT (13.2145314 52.52974820000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_158,18862,POINT (13.55946 52.48674000000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_227,18326,POINT (13.2143556 52.5293132),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_152,17337,POINT (13.45097 52.47867),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Renault,place_238,78319,POINT (13.368547 52.485362),0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2021-01-19,Aldi,place_61,30291,POINT (13.31424 52.41981),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_209,20859,POINT (13.4411524 52.3946927),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-19,Aldi,place_132,55548,POINT (13.3395618 52.605166),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_161,21073,POINT (13.50868 52.45063),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_223,28913,POINT (13.5055865 52.5481267),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_182,21943,POINT (13.42874 52.607161),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_182,86749,POINT (13.4286655 52.6072171),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021-01-19,Rewe,place_154,31941,POINT (13.5848066 52.4252258),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Rewe,place_151,20003,POINT (13.39515 52.4649),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-19,McDonald's,place_18,126395,POINT (13.5929421 52.44806920000001),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2021-01-19,Kaufland,place_227,18326,POINT (13.2140861 52.5290475),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_219,95226,POINT (13.3350579 52.6034666),0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2021-01-19,Kaufland,place_224,18410,POINT (13.1855 52.52108000000001),0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2021-01-19,Rewe,place_158,29308,POINT (13.559837 52.486598),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Aldi,place_123,78675,POINT (13.2482172 52.5409287),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Kaufland,place_216,31197,POINT (13.37744 52.46838),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_219,95226,POINT (13.3354545 52.603495),0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2021-01-19,Kaufland,place_227,18326,POINT (13.2142143 52.5292014),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Aldi,place_81,57956,POINT (13.6087073 52.5400032),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-01-19,Kaufland,place_225,71004,POINT (13.367472 52.462448),0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2021-01-19,Kaufland,place_219,25824,POINT (13.334977 52.60352099999999),0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-19,Kaufland,place_227,18326,POINT (13.2145775 52.5297488),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_154,31941,POINT (13.5847129 52.42527370000001),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Rewe,place_165,16887,POINT (13.1660958 52.5513261),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Aldi,place_113,31592,POINT (13.2686 52.40818),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_223,28913,POINT (13.5053872 52.5483498),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_227,18326,POINT (13.2143665 52.52993100000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_182,21943,POINT (13.428792 52.607225),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Aldi,place_116,30596,POINT (13.6353135 52.5365672),0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_156,31455,POINT (13.37727 52.48363000000001),0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Mercedes,place_234,77535,POINT (13.3292749 52.4597782),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2021-01-19,Kaufland,place_215,20283,POINT (13.2190534 52.5375124),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-19,Renault,place_238,78319,POINT (13.368071 52.485372),0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2021-01-19,Rewe,place_182,21943,POINT (13.428897 52.60716600000001),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_159,28596,POINT (13.3654321 52.5717706),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-19,Aldi,place_125,21000,POINT (13.19678 52.53946),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-19,Rewe,place_140,24758,POINT (13.4503664 52.50895600000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Aldi,place_116,19626,POINT (13.63528 52.53663),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_217,29763,POINT (13.3741416 52.55901770000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_158,29308,POINT (13.559852 52.486591),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_182,21943,POINT (13.428774 52.607222),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Kaufland,place_227,18326,POINT (13.2142551 52.5291228),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-19,Rewe,place_158,18862,POINT (13.55954 52.48684),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
